domain,month,desktop,mobile_web,mobile_app,total
ta.wiktionary.org,2021-02,134806,788581,,923387
ta.wiktionary.org,2021-03,147265,889312,,1036577
ta.wiktionary.org,2021-04,150525,818740,,969265
ta.wiktionary.org,2021-05,127162,790876,,918038
ta.wiktionary.org,2021-06,162773,883858,,1046631
ta.wiktionary.org,2021-07,152439,778825,,931264
ta.wiktionary.org,2021-08,167304,766370,,933674
ta.wiktionary.org,2021-09,127923,827599,,955522
ta.wiktionary.org,2021-10,119089,694713,,813802
ta.wiktionary.org,2021-11,118005,670497,,788502
ta.wiktionary.org,2021-12,129219,726836,,856055
ta.wiktionary.org,2022-01,152247,723620,,875867
ta.wiktionary.org,2022-02,189170,710895,,900065
ta.wiktionary.org,2022-03,340160,777408,,1117568
ta.wiktionary.org,2022-04,180445,741213,,921658
ta.wiktionary.org,2022-05,168791,787927,,956718
ta.wiktionary.org,2022-06,169898,716150,,886048
ta.wiktionary.org,2022-07,165355,834635,,999990
ta.wiktionary.org,2022-08,172942,916064,,1089006
ta.wiktionary.org,2022-09,141117,992463,,1133580
ta.wiktionary.org,2022-10,151033,1100366,,1251399
ta.wiktionary.org,2022-11,156007,1350686,,1506693
ta.wiktionary.org,2022-12,148656,956443,,1105099
ta.wiktionary.org,2023-01,135295,994646,,1129941
ta.wiktionary.org,2023-02,149369,1164077,,1313446
ta.wiktionary.org,2023-03,154327,1246573,,1400900
ta.wiktionary.org,2023-04,116506,826773,,943279
ta.wiktionary.org,2023-05,129479,1089668,,1219147
ta.wiktionary.org,2023-06,161892,1115055,,1276947
ta.wiktionary.org,2023-07,149462,1238460,,1387922
ta.wiktionary.org,2023-08,170171,1262234,,1432405
ta.wiktionary.org,2023-09,139550,1215067,,1354617
ta.wiktionary.org,2023-10,139945,1476172,,1616117
ta.wiktionary.org,2023-11,130207,1286290,,1416497
ta.wiktionary.org,2023-12,152889,1342874,,1495763
ta.wiktionary.org,2024-01,558772,1412751,,1971523
ta.wiktionary.org,2024-02,137563,1585236,,1722799
ta.wiktionary.org,2024-03,161431,1606944,,1768375
ta.wiktionary.org,2024-04,246391,1514191,,1760582
ta.wiktionary.org,2024-05,188588,938962,,1127550
ta.wiktionary.org,2024-06,165595,737321,,902916
ta.wiktionary.org,2024-07,137261,739658,,876919
ta.wiktionary.org,2024-08,195376,863275,,1058651
ta.wiktionary.org,2024-09,233959,808027,,1041986
ta.wiktionary.org,2024-10,344982,1027100,,1372082
ta.wiktionary.org,2024-11,368427,1024320,,1392747
ta.wiktionary.org,2024-12,641687,1164248,,1805935
ta.wiktionary.org,2025-01,642020,1002184,,1644204
ta.wiktionary.org,2025-02,473484,822710,,1296194
ta.wiktionary.org,2025-03,764062,843763,,1607825
ta.wiktionary.org,2025-04,287953,626870,,914823
ta.wiktionary.org,2025-05,278824,725547,,1004371
ta.wiktionary.org,2025-06,209840,551525,,761365
ta.wiktionary.org,2025-07,335505,651038,,986543
ta.wiktionary.org,2025-08,665453,1278218,,1943671
ta.wiktionary.org,2025-09,324384,464083,,788467
ta.wiktionary.org,2025-10,948523,345230,,1293753
ta.wiktionary.org,2025-11,816065,465557,,1281622
ta.wiktionary.org,2025-12,384252,297023,,681275
ta.wiktionary.org,2026-01,375574,356271,,731845
ta.wiktionary.org,2026-02,330877,261824,,592701
ta.wiktionary.org,2026-03,220341,251836,,472177
ta.wiktionary.org,2026-04,265894,217764,,483658
ta.wiktionary.org,2026-05,520061,202570,,722631
ta.wiktionary.org,2026-06,531716,328082,,859798
ta.wiktionary.org,2026-07,279445,230046,,509491
ta.wikisource.org,2015-07,44350,28757,,73107
ta.wikisource.org,2015-08,48761,35205,,83966
ta.wikisource.org,2015-09,61501,41459,,102960
ta.wikisource.org,2015-10,58786,44181,,102967
ta.wikisource.org,2015-11,45957,43862,,89819
ta.wikisource.org,2015-12,51997,40573,,92570
ta.wikisource.org,2016-01,49632,40769,,90401
ta.wikisource.org,2016-02,59977,42308,,102285
ta.wikisource.org,2016-03,59767,47622,,107389
ta.wikisource.org,2016-04,60542,56057,5,116604
ta.wikisource.org,2016-05,59388,42475,,101863
ta.wikisource.org,2016-06,91844,50822,1,142667
ta.wikisource.org,2016-07,82018,63057,,145075
ta.wikisource.org,2016-08,88052,75283,,163335
ta.wikisource.org,2016-09,86511,81436,23,167970
ta.wikisource.org,2016-10,68756,68369,,137125
ta.wikisource.org,2016-11,64929,74716,2,139647
ta.wikisource.org,2016-12,52802,63242,,116044
ta.wikisource.org,2017-01,57674,73863,4,131541
ta.wikisource.org,2017-02,57965,72650,,130615
ta.wikisource.org,2017-03,62111,88769,,150880
ta.wikisource.org,2017-04,62211,89871,,152082
ta.wikisource.org,2017-05,66800,89162,,155962
ta.wikisource.org,2017-06,64908,94123,,159031
ta.wikisource.org,2017-07,76864,118726,,195590
ta.wikisource.org,2017-08,80871,146172,,227043
ta.wikisource.org,2017-09,78772,126811,,205583
ta.wikisource.org,2017-10,78523,135393,7,213923
ta.wikisource.org,2017-11,78319,134440,,212759
ta.wikisource.org,2017-12,74231,125241,,199472
ta.wikisource.org,2018-01,76506,146088,,222594
ta.wikisource.org,2018-02,71252,136354,,207606
ta.wikisource.org,2018-03,95871,154425,,250296
ta.wikisource.org,2018-04,75832,133157,,208989
ta.wikisource.org,2018-05,87182,123465,,210647
ta.wikisource.org,2018-06,93358,158138,,251496
ta.wikisource.org,2018-07,98266,222536,,320802
ta.wikisource.org,2018-08,98919,252833,,351752
ta.wikisource.org,2018-09,99148,257263,,356411
ta.wikisource.org,2018-10,97362,265156,,362518
ta.wikisource.org,2018-11,102073,248990,13,351076
ta.wikisource.org,2018-12,116718,277214,,393932
ta.wikisource.org,2019-01,121577,303505,,425082
ta.wikisource.org,2019-02,111885,302821,,414706
ta.wikisource.org,2019-03,100227,314973,,415200
ta.wikisource.org,2019-04,116730,293454,,410184
ta.wikisource.org,2019-05,131531,278550,,410081
ta.wikisource.org,2019-06,129103,382276,,511379
ta.wikisource.org,2019-07,177029,534774,1,711804
ta.wikisource.org,2019-08,493643,563508,,1057151
ta.wikisource.org,2019-09,144978,653196,,798174
ta.wikisource.org,2019-10,135513,982087,,1117600
ta.wikisource.org,2019-11,134258,1179934,9,1314201
ta.wikisource.org,2019-12,129515,1010261,9,1139785
ta.wikisource.org,2020-01,131809,1097134,1,1228944
ta.wikisource.org,2020-02,138608,909258,1,1047867
ta.wikisource.org,2020-03,136548,957445,,1093993
ta.wikisource.org,2020-04,148525,1156015,,1304540
ta.wikisource.org,2020-05,201085,529522,1,730608
ta.wikisource.org,2020-06,154612,391961,,546573
ta.wikisource.org,2020-07,162846,484177,,647023
ta.wikisource.org,2020-08,134494,465488,,599982
ta.wikisource.org,2020-09,122926,462273,1,585200
ta.wikisource.org,2020-10,124097,460181,,584278
ta.wikisource.org,2020-11,233438,455147,,688585
ta.wikisource.org,2020-12,220308,708737,,929045
ta.wikisource.org,2021-01,274307,594656,,868963
ta.wikisource.org,2021-02,235601,574109,,809710
ta.wikisource.org,2021-03,235741,644059,,879800
ta.wikisource.org,2021-04,210572,556758,,767330
ta.wikisource.org,2021-05,268905,567910,,836815
ta.wikisource.org,2021-06,390530,589915,,980445
ta.wikisource.org,2021-07,302294,658560,,960854
ta.wikisource.org,2021-08,493717,711830,,1205547
ta.wikisource.org,2021-09,227742,629325,,857067
ta.wikisource.org,2021-10,172750,584639,,757389
ta.wikisource.org,2021-11,168613,509302,,677915
ta.wikisource.org,2021-12,165995,521794,,687789
ta.wikisource.org,2022-01,122010,466607,,588617
ta.wikisource.org,2022-02,126079,576099,,702178
ta.wikisource.org,2022-03,148906,604243,,753149
ta.wikisource.org,2022-04,145944,591159,,737103
ta.wikisource.org,2022-05,161889,650209,,812098
ta.wikisource.org,2022-06,139887,586155,,726042
ta.wikisource.org,2022-07,187548,721994,,909542
ta.wikisource.org,2022-08,213078,608794,,821872
ta.wikisource.org,2022-09,210571,686614,,897185
ta.wikisource.org,2022-10,193262,710743,,904005
ta.wikisource.org,2022-11,167520,578546,,746066
ta.wikisource.org,2022-12,132271,431579,,563850
ta.wikisource.org,2023-01,89632,412392,,502024
ta.wikisource.org,2023-02,126392,483619,,610011
ta.wikisource.org,2023-03,129956,518603,,648559
ta.wikisource.org,2023-04,121817,406506,,528323
ta.wikisource.org,2023-05,105629,450472,,556101
ta.wikisource.org,2023-06,92334,426308,,518642
ta.wikisource.org,2023-07,113401,525140,,638541
ta.wikisource.org,2023-08,136423,537544,,673967
ta.wikisource.org,2023-09,108672,486140,,594812
ta.wikisource.org,2023-10,120232,617651,,737883
ta.wikisource.org,2023-11,107334,741977,,849311
ta.wikisource.org,2023-12,98854,570968,,669822
ta.wikisource.org,2024-01,110690,576990,,687680
ta.wikisource.org,2024-02,84898,611888,,696786
ta.wikisource.org,2024-03,115067,659665,,774732
ta.wikisource.org,2024-04,132259,628407,,760666
ta.wikisource.org,2024-05,127905,488742,,616647
ta.wikisource.org,2024-06,379507,778245,,1157752
ta.wikisource.org,2024-07,305830,751307,,1057137
ta.wikisource.org,2024-08,360997,659425,,1020422
ta.wikisource.org,2024-09,336917,622092,,959009
ta.wikisource.org,2024-10,339281,621284,,960565
ta.wikisource.org,2024-11,244532,772727,,1017259
ta.wikisource.org,2024-12,211062,502166,,713228
ta.wikisource.org,2025-01,211497,480903,,692400
ta.wikisource.org,2025-02,398092,541546,,939638
ta.wikisource.org,2025-03,367172,616493,,983665
ta.wikisource.org,2025-04,292841,448875,,741716
ta.wikisource.org,2025-05,322420,466132,,788552
ta.wikisource.org,2025-06,189298,407978,,597276
ta.wikisource.org,2025-07,591056,764239,,1355295
ta.wikisource.org,2025-08,251715,530827,,782542
ta.wikisource.org,2025-09,251314,438874,,690188
ta.wikisource.org,2025-10,288854,799249,,1088103
ta.wikisource.org,2025-11,586903,431450,,1018353
ta.wikisource.org,2025-12,226754,401907,,628661
ta.wikisource.org,2026-01,312253,372037,,684290
ta.wikisource.org,2026-02,185903,355475,,541378
ta.wikisource.org,2026-03,332741,332139,,664880
ta.wikisource.org,2026-04,438244,306841,,745085
ta.wikisource.org,2026-05,489768,294147,,783915
ta.wikisource.org,2026-06,1134735,322548,,1457283
ta.wikisource.org,2026-07,365512,376808,,742320
ta.wikiquote.org,2015-07,10326,3565,,13891
ta.wikiquote.org,2015-08,10539,2579,,13118
ta.wikiquote.org,2015-09,12750,2389,,15139
ta.wikiquote.org,2015-10,11146,3144,,14290
ta.wikiquote.org,2015-11,8368,2403,,10771
ta.wikiquote.org,2015-12,7562,2612,,10174
ta.wikiquote.org,2016-01,10667,3335,,14002
ta.wikiquote.org,2016-02,8349,3539,,11888
ta.wikiquote.org,2016-03,6397,3062,,9459
ta.wikiquote.org,2016-04,10888,14573,,25461
ta.wikiquote.org,2016-05,18186,4711,,22897
ta.wikiquote.org,2016-06,33717,3107,,36824
ta.wikiquote.org,2016-07,11888,3520,,15408
ta.wikiquote.org,2016-08,11231,3799,,15030
ta.wikiquote.org,2016-09,7678,3276,,10954
ta.wikiquote.org,2016-10,9036,4285,,13321
ta.wikiquote.org,2016-11,6179,3903,,10082
ta.wikiquote.org,2016-12,10833,4850,,15683
ta.wikiquote.org,2017-01,7762,4635,,12397
ta.wikiquote.org,2017-02,11276,4790,,16066
ta.wikiquote.org,2017-03,11750,5494,,17244
ta.wikiquote.org,2017-04,7677,4634,,12311
ta.wikiquote.org,2017-05,8310,4204,,12514
ta.wikiquote.org,2017-06,6909,5716,,12625
ta.wikiquote.org,2017-07,8020,7698,,15718
ta.wikiquote.org,2017-08,12491,8686,,21177
ta.wikiquote.org,2017-09,10357,6518,,16875
ta.wikiquote.org,2017-10,6958,6009,,12967
ta.wikiquote.org,2017-11,8348,5791,,14139
ta.wikiquote.org,2017-12,17197,6215,,23412
ta.wikiquote.org,2018-01,7946,6870,,14816
ta.wikiquote.org,2018-02,8380,6178,,14558
ta.wikiquote.org,2018-03,8917,6826,,15743
ta.wikiquote.org,2018-04,10586,5391,,15977
ta.wikiquote.org,2018-05,22514,5046,,27560
ta.wikiquote.org,2018-06,22852,8861,,31713
ta.wikiquote.org,2018-07,10544,11782,,22326
ta.wikiquote.org,2018-08,12879,15834,,28713
ta.wikiquote.org,2018-09,10049,13837,,23886
ta.wikiquote.org,2018-10,10300,19556,,29856
ta.wikiquote.org,2018-11,13557,13231,,26788
ta.wikiquote.org,2018-12,9499,14813,,24312
ta.wikiquote.org,2019-01,16653,20665,,37318
ta.wikiquote.org,2019-02,15586,24771,,40357
ta.wikiquote.org,2019-03,17239,23227,,40466
ta.wikiquote.org,2019-04,21279,20184,,41463
ta.wikiquote.org,2019-05,20698,15211,,35909
ta.wikiquote.org,2019-06,16708,28553,6,45267
ta.wikiquote.org,2019-07,30222,34574,,64796
ta.wikiquote.org,2019-08,54847,33116,,87963
ta.wikiquote.org,2019-09,23068,33517,,56585
ta.wikiquote.org,2019-10,21594,47337,,68931
ta.wikiquote.org,2019-11,13484,40945,,54429
ta.wikiquote.org,2019-12,10260,27251,,37511
ta.wikiquote.org,2020-01,10697,32068,,42765
ta.wikiquote.org,2020-02,12175,30494,,42669
ta.wikiquote.org,2020-03,14850,28972,,43822
ta.wikiquote.org,2020-04,15923,33377,,49300
ta.wikiquote.org,2020-05,14673,22194,,36867
ta.wikiquote.org,2020-06,10742,19348,,30090
ta.wikiquote.org,2020-07,26875,20964,,47839
ta.wikiquote.org,2020-08,33809,21866,,55675
ta.wikiquote.org,2020-09,41028,22779,,63807
ta.wikiquote.org,2020-10,18164,22315,,40479
ta.wikiquote.org,2020-11,11702,21889,,33591
ta.wikiquote.org,2020-12,11707,25154,,36861
ta.wikiquote.org,2021-01,17980,26703,,44683
ta.wikiquote.org,2021-02,16959,25147,,42106
ta.wikiquote.org,2021-03,20748,29105,,49853
ta.wikiquote.org,2021-04,13822,28347,,42169
ta.wikiquote.org,2021-05,10872,29470,,40342
ta.wikiquote.org,2021-06,12469,29624,,42093
ta.wikiquote.org,2021-07,21331,29470,,50801
ta.wikiquote.org,2021-08,46779,27400,,74179
ta.wikiquote.org,2021-09,10420,26771,,37191
ta.wikiquote.org,2021-10,11728,28809,,40537
ta.wikiquote.org,2021-11,21971,26358,,48329
ta.wikiquote.org,2021-12,10466,24919,,35385
ta.wikiquote.org,2022-01,10266,24502,,34768
ta.wikiquote.org,2022-02,10530,27466,,37996
ta.wikiquote.org,2022-03,15853,26672,,42525
ta.wikiquote.org,2022-04,14873,26880,,41753
ta.wikiquote.org,2022-05,23426,34421,,57847
ta.wikiquote.org,2022-06,22272,35430,,57702
ta.wikiquote.org,2022-07,28327,42051,,70378
ta.wikiquote.org,2022-08,21961,44295,,66256
ta.wikiquote.org,2022-09,14953,38623,,53576
ta.wikiquote.org,2022-10,23943,47129,,71072
ta.wikiquote.org,2022-11,18838,49827,,68665
ta.wikiquote.org,2022-12,35704,40039,,75743
ta.wikiquote.org,2023-01,11489,34063,,45552
ta.wikiquote.org,2023-02,20622,40932,,61554
ta.wikiquote.org,2023-03,31366,48905,,80271
ta.wikiquote.org,2023-04,15126,29532,,44658
ta.wikiquote.org,2023-05,15951,39524,,55475
ta.wikiquote.org,2023-06,16672,36911,,53583
ta.wikiquote.org,2023-07,17659,43263,,60922
ta.wikiquote.org,2023-08,18396,40603,,58999
ta.wikiquote.org,2023-09,15337,40378,,55715
ta.wikiquote.org,2023-10,12539,43838,,56377
ta.wikiquote.org,2023-11,11747,31800,,43547
ta.wikiquote.org,2023-12,21970,30788,,52758
ta.wikiquote.org,2024-01,12437,27309,,39746
ta.wikiquote.org,2024-02,8590,28340,,36930
ta.wikiquote.org,2024-03,9861,34014,,43875
ta.wikiquote.org,2024-04,18083,37414,,55497
ta.wikiquote.org,2024-05,11513,25331,,36844
ta.wikiquote.org,2024-06,24848,39510,,64358
ta.wikiquote.org,2024-07,12915,31511,,44426
ta.wikiquote.org,2024-08,19591,28755,,48346
ta.wikiquote.org,2024-09,36184,34404,,70588
ta.wikiquote.org,2024-10,17732,27812,,45544
ta.wikiquote.org,2024-11,17360,24703,,42063
ta.wikiquote.org,2024-12,28721,18411,,47132
ta.wikiquote.org,2025-01,29596,20905,,50501
ta.wikiquote.org,2025-02,47046,30615,,77661
ta.wikiquote.org,2025-03,37107,22266,,59373
ta.wikiquote.org,2025-04,23910,26397,,50307
ta.wikiquote.org,2025-05,43773,70401,,114174
ta.wikiquote.org,2025-06,16592,68846,,85438
ta.wikiquote.org,2025-07,14381,29563,,43944
ta.wikiquote.org,2025-08,23087,30380,,53467
ta.wikiquote.org,2025-09,35046,37797,,72843
ta.wikiquote.org,2025-10,38776,24341,,63117
ta.wikiquote.org,2025-11,33415,15644,,49059
ta.wikiquote.org,2025-12,29698,10365,,40063
ta.wikiquote.org,2026-01,20600,12144,,32744
ta.wikiquote.org,2026-02,45851,12002,,57853
ta.wikiquote.org,2026-03,86667,13627,,100294
ta.wikiquote.org,2026-04,31837,7523,,39360
ta.wikiquote.org,2026-05,123410,7392,,130802
ta.wikiquote.org,2026-06,246169,10937,,257106
ta.wikiquote.org,2026-07,75876,23565,,99441
ta.wikibooks.org,2015-07,16550,6463,,23013
ta.wikibooks.org,2015-08,17154,7202,,24356
ta.wikibooks.org,2015-09,15954,6645,,22599
ta.wikibooks.org,2015-10,17190,8402,,25592
ta.wikibooks.org,2015-11,13575,6758,,20333
ta.wikibooks.org,2015-12,12364,7878,,20242
ta.wikibooks.org,2016-01,14360,7980,,22340
ta.wikibooks.org,2016-02,12294,8469,,20763
ta.wikibooks.org,2016-03,11794,7912,,19706
ta.wikibooks.org,2016-04,18492,6904,,25396
ta.wikibooks.org,2016-05,17759,6815,,24574
ta.wikibooks.org,2016-06,58993,8654,,67647
ta.wikibooks.org,2016-07,14072,9531,,23603
ta.wikibooks.org,2016-08,18035,10473,,28508
ta.wikibooks.org,2016-09,10956,8304,,19260
ta.wikibooks.org,2016-10,15368,9555,10,24933
ta.wikibooks.org,2016-11,9596,9759,33,19388
ta.wikibooks.org,2016-12,22051,9757,,31808
ta.wikibooks.org,2017-01,12057,11305,2,23364
ta.wikibooks.org,2017-02,11592,13626,,25218
ta.wikibooks.org,2017-03,11466,14671,,26137
ta.wikibooks.org,2017-04,10706,12596,,23302
ta.wikibooks.org,2017-05,10176,13009,,23185
ta.wikibooks.org,2017-06,10879,15881,,26760
ta.wikibooks.org,2017-07,12239,19726,10,31975
ta.wikibooks.org,2017-08,15053,19901,,34954
ta.wikibooks.org,2017-09,13579,17488,,31067
ta.wikibooks.org,2017-10,11102,19265,,30367
ta.wikibooks.org,2017-11,12418,17204,1,29623
ta.wikibooks.org,2017-12,11515,17823,,29338
ta.wikibooks.org,2018-01,11751,22683,4,34438
ta.wikibooks.org,2018-02,11787,20346,,32133
ta.wikibooks.org,2018-03,11791,20550,,32341
ta.wikibooks.org,2018-04,14243,14273,,28516
ta.wikibooks.org,2018-05,26897,13840,,40737
ta.wikibooks.org,2018-06,26690,27011,1,53702
ta.wikibooks.org,2018-07,15294,28374,,43668
ta.wikibooks.org,2018-08,13670,27949,,41619
ta.wikibooks.org,2018-09,14405,25399,,39804
ta.wikibooks.org,2018-10,13119,32123,,45242
ta.wikibooks.org,2018-11,14065,23740,10,37815
ta.wikibooks.org,2018-12,13225,29270,,42495
ta.wikibooks.org,2019-01,18928,31849,,50777
ta.wikibooks.org,2019-02,16453,28441,,44894
ta.wikibooks.org,2019-03,16833,26793,,43626
ta.wikibooks.org,2019-04,20990,19968,,40958
ta.wikibooks.org,2019-05,17684,17750,,35434
ta.wikibooks.org,2019-06,14461,40519,,54980
ta.wikibooks.org,2019-07,50222,43581,,93803
ta.wikibooks.org,2019-08,43040,41992,,85032
ta.wikibooks.org,2019-09,22928,38189,,61117
ta.wikibooks.org,2019-10,23788,42899,,66687
ta.wikibooks.org,2019-11,14359,43325,,57684
ta.wikibooks.org,2019-12,13032,37471,,50503
ta.wikibooks.org,2020-01,12415,46868,,59283
ta.wikibooks.org,2020-02,12693,49657,,62350
ta.wikibooks.org,2020-03,15808,38875,,54683
ta.wikibooks.org,2020-04,14720,47543,,62263
ta.wikibooks.org,2020-05,12611,31314,,43925
ta.wikibooks.org,2020-06,10923,24498,,35421
ta.wikibooks.org,2020-07,20332,28462,11,48805
ta.wikibooks.org,2020-08,36904,29497,,66401
ta.wikibooks.org,2020-09,40305,32388,,72693
ta.wikibooks.org,2020-10,24404,27409,,51813
ta.wikibooks.org,2020-11,12200,24984,,37184
ta.wikibooks.org,2020-12,13064,32852,,45916
ta.wikibooks.org,2021-01,15081,26437,,41518
ta.wikibooks.org,2021-02,15402,31501,,46903
ta.wikibooks.org,2021-03,18644,35242,,53886
ta.wikibooks.org,2021-04,14510,29883,,44393
ta.wikibooks.org,2021-05,20834,29159,,49993
ta.wikibooks.org,2021-06,14653,35157,,49810
ta.wikibooks.org,2021-07,16559,30573,,47132
ta.wikibooks.org,2021-08,25322,30371,,55693
ta.wikibooks.org,2021-09,13940,33872,,47812
ta.wikibooks.org,2021-10,13898,28616,,42514
ta.wikibooks.org,2021-11,10669,38668,,49337
ta.wikibooks.org,2021-12,9669,34170,,43839
ta.wikibooks.org,2022-01,8750,25356,,34106
ta.wikibooks.org,2022-02,17254,28895,,46149
ta.wikibooks.org,2022-03,37418,31004,,68422
ta.wikibooks.org,2022-04,14032,29352,,43384
ta.wikibooks.org,2022-05,15301,25441,,40742
ta.wikibooks.org,2022-06,12706,30783,,43489
ta.wikibooks.org,2022-07,14662,33166,,47828
ta.wikibooks.org,2022-08,16062,32681,,48743
ta.wikibooks.org,2022-09,10621,30250,,40871
ta.wikibooks.org,2022-10,15931,42120,,58051
ta.wikibooks.org,2022-11,12470,42168,,54638
ta.wikibooks.org,2022-12,20848,33031,,53879
ta.wikibooks.org,2023-01,10246,32600,,42846
ta.wikibooks.org,2023-02,14052,37378,,51430
ta.wikibooks.org,2023-03,18488,34753,,53241
ta.wikibooks.org,2023-04,10013,23801,,33814
ta.wikibooks.org,2023-05,11338,29841,,41179
ta.wikibooks.org,2023-06,13211,38614,,51825
ta.wikibooks.org,2023-07,11853,35716,,47569
ta.wikibooks.org,2023-08,12700,32482,,45182
ta.wikibooks.org,2023-09,11235,27524,,38759
ta.wikibooks.org,2023-10,10431,30188,,40619
ta.wikibooks.org,2023-11,9672,24088,,33760
ta.wikibooks.org,2023-12,13619,30358,,43977
ta.wikibooks.org,2024-01,9981,29562,,39543
ta.wikibooks.org,2024-02,8778,29324,,38102
ta.wikibooks.org,2024-03,9667,29728,,39395
ta.wikibooks.org,2024-04,13191,29358,,42549
ta.wikibooks.org,2024-05,16052,22701,,38753
ta.wikibooks.org,2024-06,17621,28512,,46133
ta.wikibooks.org,2024-07,8245,28228,,36473
ta.wikibooks.org,2024-08,17336,26146,,43482
ta.wikibooks.org,2024-09,18013,28728,,46741
ta.wikibooks.org,2024-10,14165,47001,,61166
ta.wikibooks.org,2024-11,21238,25879,,47117
ta.wikibooks.org,2024-12,47760,29313,,77073
ta.wikibooks.org,2025-01,22824,20877,,43701
ta.wikibooks.org,2025-02,34899,31427,,66326
ta.wikibooks.org,2025-03,27263,26104,,53367
ta.wikibooks.org,2025-04,9706,20969,,30675
ta.wikibooks.org,2025-05,40651,32651,,73302
ta.wikibooks.org,2025-06,110323,101155,,211478
ta.wikibooks.org,2025-07,19168,136753,,155921
ta.wikibooks.org,2025-08,33400,53524,,86924
ta.wikibooks.org,2025-09,36316,46391,,82707
ta.wikibooks.org,2025-10,83185,58235,,141420
ta.wikibooks.org,2025-11,40212,15740,,55952
ta.wikibooks.org,2025-12,37203,13772,,50975
ta.wikibooks.org,2026-01,20234,11854,,32088
ta.wikibooks.org,2026-02,17397,12869,,30266
ta.wikibooks.org,2026-03,37745,14643,,52388
ta.wikibooks.org,2026-04,44216,9296,,53512
ta.wikibooks.org,2026-05,187841,11578,,199419
ta.wikibooks.org,2026-06,40287,30335,,70622
ta.wikibooks.org,2026-07,53322,33012,,86334
tcy.wikipedia.org,2016-08,32689,14053,102,46844
tcy.wikipedia.org,2016-09,24475,2438,44,26957
tcy.wikipedia.org,2016-10,27005,2149,44,29198
tcy.wikipedia.org,2016-11,31662,1999,79,33740
tcy.wikipedia.org,2016-12,30500,2196,44,32740
tcy.wikipedia.org,2017-01,26166,2532,56,28754
tcy.wikipedia.org,2017-02,28312,2409,32,30753
tcy.wikipedia.org,2017-03,30419,2435,664,33518
tcy.wikipedia.org,2017-04,26144,2001,42,28187
tcy.wikipedia.org,2017-05,23420,1919,47,25386
tcy.wikipedia.org,2017-06,26524,2424,54,29002
tcy.wikipedia.org,2017-07,35459,4164,94,39717
tcy.wikipedia.org,2017-08,83626,4944,80,88650
tcy.wikipedia.org,2017-09,150110,6231,73,156414
tcy.wikipedia.org,2017-10,44710,5857,86,50653
tcy.wikipedia.org,2017-11,48533,6734,99,55366
tcy.wikipedia.org,2017-12,46200,4702,108,51010
tcy.wikipedia.org,2018-01,39433,6101,98,45632
tcy.wikipedia.org,2018-02,34149,5807,85,40041
tcy.wikipedia.org,2018-03,29431,5469,95,34995
tcy.wikipedia.org,2018-04,25963,18126,107,44196
tcy.wikipedia.org,2018-05,25873,4747,62,30682
tcy.wikipedia.org,2018-06,32677,8569,145,41391
tcy.wikipedia.org,2018-07,34435,15017,124,49576
tcy.wikipedia.org,2018-08,49622,24227,279,74128
tcy.wikipedia.org,2018-09,37326,19604,126,57056
tcy.wikipedia.org,2018-10,45511,19226,136,64873
tcy.wikipedia.org,2018-11,92763,22087,123,114973
tcy.wikipedia.org,2018-12,40517,28773,74,69364
tcy.wikipedia.org,2019-01,49897,25420,120,75437
tcy.wikipedia.org,2019-02,40399,14212,106,54717
tcy.wikipedia.org,2019-03,44954,12298,194,57446
tcy.wikipedia.org,2019-04,58040,9182,43,67265
tcy.wikipedia.org,2019-05,51049,10668,76,61793
tcy.wikipedia.org,2019-06,46179,39225,155,85559
tcy.wikipedia.org,2019-07,93478,42944,217,136639
tcy.wikipedia.org,2019-08,97757,40192,204,138153
tcy.wikipedia.org,2019-09,60377,37540,165,98082
tcy.wikipedia.org,2019-10,66771,41701,155,108627
tcy.wikipedia.org,2019-11,51295,37033,120,88448
tcy.wikipedia.org,2019-12,28593,35434,145,64172
tcy.wikipedia.org,2020-01,36381,39533,106,76020
tcy.wikipedia.org,2020-02,30469,35588,128,66185
tcy.wikipedia.org,2020-03,30714,26584,88,57386
tcy.wikipedia.org,2020-04,53767,43878,337,97982
tcy.wikipedia.org,2020-05,45480,17703,211,63394
tcy.wikipedia.org,2020-06,27621,12817,63,40501
tcy.wikipedia.org,2020-07,38954,16226,168,55348
tcy.wikipedia.org,2020-08,42011,19440,307,61758
tcy.wikipedia.org,2020-09,59523,27928,173,87624
tcy.wikipedia.org,2020-10,38382,26737,103,65222
tcy.wikipedia.org,2020-11,34674,22123,88,56885
tcy.wikipedia.org,2020-12,33365,28505,115,61985
tcy.wikipedia.org,2021-01,39322,48256,165,87743
tcy.wikipedia.org,2021-02,41015,61986,277,103278
tcy.wikipedia.org,2021-03,40253,60374,168,100795
tcy.wikipedia.org,2021-04,36424,31964,158,68546
tcy.wikipedia.org,2021-05,30106,24236,162,54504
tcy.wikipedia.org,2021-06,34567,29227,212,64006
tcy.wikipedia.org,2021-07,33429,25930,194,59553
tcy.wikipedia.org,2021-08,39922,34839,223,74984
tcy.wikipedia.org,2021-09,38362,41997,105,80464
tcy.wikipedia.org,2021-10,30991,60685,167,91843
tcy.wikipedia.org,2021-11,28158,49456,155,77769
tcy.wikipedia.org,2021-12,25960,43567,166,69693
tcy.wikipedia.org,2022-01,30154,49155,228,79537
tcy.wikipedia.org,2022-02,25603,50145,205,75953
tcy.wikipedia.org,2022-03,27192,31292,135,58619
